contestant_id,celebrity_name,judge_total,p_mean,p_median,p_q025,p_q975,actual_eliminated,eval_week,season,week,judge_rank,fan_rank,sum_rank,k_actual_elim,predicted_eliminated,week_correct,predicted_elim_names,actual_elim_names,num_contestants
0,Ally Brooke,29.5,0.4206860680644961,0.3835158301445794,0.067746714286185,0.911186757366361,False,True,28,10,1,1,2,1,False,True,James Van Der Beek,James Van Der Beek,5
1,Hannah Brown,27.0,0.137076052861791,0.1052597503558976,0.0036858135580832,0.4925926531135369,False,True,28,10,3,4,7,1,False,True,James Van Der Beek,James Van Der Beek,5
2,James Van Der Beek,25.5,0.046947768095832,0.0289456712007324,0.000617805129637,0.1784497127391102,True,True,28,10,5,5,10,1,True,True,James Van Der Beek,James Van Der Beek,5
5,Kel Mitchell,28.5,0.2450858628902913,0.1967741742008783,0.0273205685471989,0.6984303796756144,False,True,28,10,2,2,4,1,False,True,James Van Der Beek,James Van Der Beek,5
7,Lauren Alaina,27.0,0.1502042480875895,0.1140416388059546,0.0068175841587513,0.4748380937684289,False,True,28,10,3,3,6,1,False,True,James Van Der Beek,James Van Der Beek,5
0,AJ McLean,18.0,0.0410548326562413,0.031759834545577,0.0034717938410683,0.1399991414454487,False,True,29,1,6,8,14,0,False,True,,,15
1,Anne Heche,18.0,0.0275073648804687,0.0199199637909442,0.0027996107267751,0.1006913038814625,False,True,29,1,6,11,17,0,False,True,,,15
2,Carole Baskin,11.0,0.0082469163877774,0.0048298163952632,4.9426909421701286e-05,0.0350982313155884,False,True,29,1,15,14,29,0,False,True,,,15
3,Charles Oakley,12.0,0.0063101628880728,0.0043723771323556,8.461512373186215e-05,0.0233159049387221,False,True,29,1,14,15,29,0,False,True,,,15
4,Chrishell Stause,13.0,0.0132880975187423,0.0078391068394594,0.0001775332778524,0.0578067040798686,False,True,29,1,13,13,26,0,False,True,,,15
5,Jeannie Mai,18.0,0.0605498947864139,0.0420411461513608,0.0050748748893889,0.2542385365293497,False,True,29,1,6,7,13,0,False,True,,,15
6,Jesse Metcalfe,18.0,0.0397949807322741,0.0298942414127597,0.0029100542701635,0.1437351811427737,False,True,29,1,6,9,15,0,False,True,,,15
7,Johnny Weir,18.0,0.0381264300370748,0.0278409102190614,0.0040410447077651,0.1408220029995492,False,True,29,1,6,10,16,0,False,True,,,15
8,Justina Machado,21.0,0.1709951527311304,0.1294741666970694,0.0177813351593399,0.5466633913368263,False,True,29,1,1,2,3,0,False,True,,,15
9,Kaitlyn Bristowe,20.0,0.1101952617284591,0.0726664379620069,0.011064063374,0.4250799483999624,False,True,29,1,3,3,6,0,False,True,,,15
10,Monica Aldama,19.0,0.0762198531468463,0.0504719696152822,0.0058527681227699,0.2788243835430589,False,True,29,1,5,6,11,0,False,True,,,15
11,Nelly,16.0,0.0990685240838209,0.08133927145271,0.001894473609328,0.3195401986835469,False,True,29,1,12,5,17,0,False,True,,,15
12,Nev Schulman,20.0,0.0999251822116709,0.0751179892449717,0.0099075254607019,0.3604721494165995,False,True,29,1,3,4,7,0,False,True,,,15
13,Skai Jackson,21.0,0.1857789866029946,0.1461060660468816,0.0217453161225094,0.5747272689512973,False,True,29,1,1,1,2,0,False,True,,,15
14,Veron Davis,17.0,0.0229383596080119,0.0170878175700985,0.0020917910904236,0.0793874669303208,False,True,29,1,11,12,23,0,False,True,,,15
0,AJ McLean,19.0,0.0442527957909094,0.0339080542253771,0.0030655138029953,0.1508282054575599,False,True,29,2,5,7,12,1,False,True,Charles Oakley,Charles Oakley,15
1,Anne Heche,18.0,0.0201263442958402,0.0141667569218566,0.0011661877239137,0.0758797176159284,False,True,29,2,6,13,19,1,False,True,Charles Oakley,Charles Oakley,15
2,Carole Baskin,16.0,0.0150710192515493,0.0095935549101533,0.0002575942988764,0.0572772779998156,False,True,29,2,12,14,26,1,False,True,Charles Oakley,Charles Oakley,15
3,Charles Oakley,15.0,0.007215587385286,0.005060044090494,7.025419228169628e-05,0.0265760992647417,True,True,29,2,14,15,29,1,True,True,Charles Oakley,Charles Oakley,15
4,Chrishell Stause,18.0,0.0302187884133821,0.0203835259215368,0.0016870978245058,0.1174225872395833,False,True,29,2,6,9,15,1,False,True,Charles Oakley,Charles Oakley,15
5,Jeannie Mai,18.0,0.0472771750344587,0.0309414572109569,0.0021539215756056,0.2157618609751432,False,True,29,2,6,6,12,1,False,True,Charles Oakley,Charles Oakley,15
6,Jesse Metcalfe,20.0,0.0651744528276921,0.0459100419183218,0.0056873415779592,0.2515850863951273,False,True,29,2,4,5,9,1,False,True,Charles Oakley,Charles Oakley,15
7,Johnny Weir,18.0,0.0294782573437651,0.0208597424745969,0.0015970665648987,0.1110808872978337,False,True,29,2,6,10,16,1,False,True,Charles Oakley,Charles Oakley,15
8,Justina Machado,21.0,0.1746932684654664,0.1355539775125487,0.0183406827456005,0.5449514987463056,False,True,29,2,2,2,4,1,False,True,Charles Oakley,Charles Oakley,15
9,Kaitlyn Bristowe,22.0,0.2304297358363757,0.1620089785569395,0.0202787774246459,0.7554413725434855,False,True,29,2,1,1,2,1,False,True,Charles Oakley,Charles Oakley,15
10,Monica Aldama,16.0,0.0254924185970139,0.0122066069783361,0.0003289738273651,0.1188410073123083,False,True,29,2,12,11,23,1,False,True,Charles Oakley,Charles Oakley,15
11,Nelly,18.0,0.1206508108427086,0.0990652167346123,0.0021206669432004,0.3638378847749715,False,True,29,2,6,4,10,1,False,True,Charles Oakley,Charles Oakley,15
12,Nev Schulman,21.0,0.137288870693353,0.102586355640534,0.0126631670288452,0.4850487477032475,False,True,29,2,2,3,5,1,False,True,Charles Oakley,Charles Oakley,15
13,Skai Jackson,15.0,0.0304748044787154,0.0164403296333194,0.0001553904335925,0.1480835018872449,False,True,29,2,14,8,22,1,False,True,Charles Oakley,Charles Oakley,15
14,Veron Davis,18.0,0.0221556707434834,0.0164394144715482,0.0013930800000594,0.075773865508975,False,True,29,2,6,12,18,1,False,True,Charles Oakley,Charles Oakley,15
0,AJ McLean,21.0,0.0497671695993869,0.0395897917084795,0.0048155893209264,0.1627663878721731,False,True,29,3,7,10,17,1,False,True,Carole Baskin,Carole Baskin,14
1,Anne Heche,15.0,0.0090876008311145,0.0058501714586565,0.0001481458903257,0.0358582101959321,False,True,29,3,13,13,26,1,False,True,Carole Baskin,Carole Baskin,14
2,Carole Baskin,12.0,0.0078842252654652,0.0044630394930891,3.150007825551007e-05,0.0340084209431116,True,True,29,3,14,14,28,1,True,True,Carole Baskin,Carole Baskin,14
4,Chrishell Stause,22.0,0.064380055711238,0.0447799988393473,0.0087447368774326,0.2444452354873916,False,True,29,3,4,8,12,1,False,True,Carole Baskin,Carole Baskin,14
5,Jeannie Mai,22.0,0.0923856462657998,0.06703195828269,0.0113922299389313,0.3480128241799339,False,True,29,3,4,5,9,1,False,True,Carole Baskin,Carole Baskin,14
6,Jesse Metcalfe,20.0,0.0386172157160307,0.029022384372885,0.0029601205447659,0.1435356070194483,False,True,29,3,9,12,21,1,False,True,Carole Baskin,Carole Baskin,14
7,Johnny Weir,24.0,0.1069836178748106,0.0755147141320056,0.0142144931084438,0.4039697521231668,False,True,29,3,1,3,4,1,False,True,Carole Baskin,Carole Baskin,14
8,Justina Machado,19.0,0.0670430417128331,0.0411439950622893,0.0030485881414518,0.3069072970931502,False,True,29,3,10,7,17,1,False,True,Carole Baskin,Carole Baskin,14
9,Kaitlyn Bristowe,23.0,0.1304760709255555,0.090190635623631,0.0132109109099413,0.4951226851492953,False,True,29,3,3,2,5,1,False,True,Carole Baskin,Carole Baskin,14
10,Monica Aldama,21.0,0.0719815811918662,0.0486770133547125,0.005918986086434,0.2639805082002069,False,True,29,3,7,6,13,1,False,True,Carole Baskin,Carole Baskin,14
11,Nelly,18.0,0.1019012724159623,0.0823989915400952,0.0017219974340182,0.325796127646054,False,True,29,3,11,4,15,1,False,True,Carole Baskin,Carole Baskin,14
12,Nev Schulman,24.0,0.1535349846396742,0.1164996126677391,0.0149467727419086,0.5054115427419417,False,True,29,3,1,1,2,1,False,True,Carole Baskin,Carole Baskin,14
13,Skai Jackson,18.0,0.0568736900599112,0.0396836162692649,0.002041121157036,0.2298451478672225,False,True,29,3,11,9,20,1,False,True,Carole Baskin,Carole Baskin,14
14,Veron Davis,22.0,0.049083827790351,0.0360484414816689,0.0061789968233662,0.1845995109971522,False,True,29,3,4,11,15,1,False,True,Carole Baskin,Carole Baskin,14
0,AJ McLean,24.0,0.0456599949419164,0.0345264093379173,0.0015587998042916,0.1626984113121421,False,True,29,4,3,7,10,1,False,True,Anne Heche,Anne Heche,13
1,Anne Heche,21.0,0.0108950973221006,0.0069578435259898,6.56256711635666e-05,0.045182189574589,True,True,29,4,10,13,23,1,True,True,Anne Heche,Anne Heche,13
4,Chrishell Stause,22.0,0.02296970526263,0.0142820633115691,0.0002504100114368,0.0981447432454358,False,True,29,4,8,10,18,1,False,True,Anne Heche,Anne Heche,13
5,Jeannie Mai,21.0,0.027766492084327,0.0150679081020979,8.54090395931447e-05,0.1434848998166241,False,True,29,4,10,9,19,1,False,True,Anne Heche,Anne Heche,13
6,Jesse Metcalfe,21.0,0.0155165331779543,0.0114923140637042,7.339403629445359e-05,0.0576606954446848,False,True,29,4,10,12,22,1,False,True,Anne Heche,Anne Heche,13
7,Johnny Weir,24.0,0.0422333606840298,0.0315277092064254,0.0022553877045635,0.1537089006448635,False,True,29,4,3,8,11,1,False,True,Anne Heche,Anne Heche,13
8,Justina Machado,24.0,0.0922108329420625,0.0604842765982107,0.0024908113952191,0.393525071339341,False,True,29,4,3,3,6,1,False,True,Anne Heche,Anne Heche,13
9,Kaitlyn Bristowe,25.0,0.1015568470740898,0.0651410429564523,0.0070151633505027,0.3871541480775853,False,True,29,4,2,2,4,1,False,True,Anne Heche,Anne Heche,13
10,Monica Aldama,24.0,0.06512526920724,0.0405130848119911,0.0023228199888942,0.2555966409828957,False,True,29,4,3,6,9,1,False,True,Anne Heche,Anne Heche,13
11,Nelly,21.0,0.0707920150525896,0.0525035929785548,0.0001471403636997,0.2488150638920982,False,True,29,4,10,4,14,1,False,True,Anne Heche,Anne Heche,13
12,Nev Schulman,24.0,0.0659961219386446,0.0441642392357562,0.0023281207904256,0.2672827697014402,False,True,29,4,3,5,8,1,False,True,Anne Heche,Anne Heche,13
13,Skai Jackson,28.0,0.4230499991887677,0.3574029600023705,0.0763877542883089,0.9589463213821356,False,True,29,4,1,1,2,1,False,True,Anne Heche,Anne Heche,13
14,Veron Davis,22.0,0.016227731123647,0.0118346412074122,0.000218492449648,0.061123042095923,False,True,29,4,8,11,19,1,False,True,Anne Heche,Anne Heche,13
0,AJ McLean,24.0,0.0410568716248524,0.0318341155521206,0.0031389543926036,0.1354251535911574,False,True,29,5,5,9,14,1,False,True,Jesse Metcalfe,Jesse Metcalfe,12
4,Chrishell Stause,19.0,0.013628241534959,0.007766309966061,0.0001028653025352,0.062017718762503,False,True,29,5,11,11,22,1,False,True,Jesse Metcalfe,Jesse Metcalfe,12
5,Jeannie Mai,24.0,0.0620462710108177,0.0426436431326736,0.0043764085008383,0.2646048558789227,False,True,29,5,5,8,13,1,False,True,Jesse Metcalfe,Jesse Metcalfe,12
6,Jesse Metcalfe,19.0,0.0124341945004879,0.0088882768373524,8.608218011909541e-05,0.0475989803957059,True,True,29,5,11,12,23,1,True,True,Jesse Metcalfe,Jesse Metcalfe,12
7,Johnny Weir,29.0,0.181163312625335,0.1182299480921047,0.020370225829693,0.6744164378941099,False,True,29,5,1,1,2,1,False,True,Jesse Metcalfe,Jesse Metcalfe,12
8,Justina Machado,24.0,0.0847817176949446,0.0547400126061731,0.0042185932148131,0.3628983116798288,False,True,29,5,5,7,12,1,False,True,Jesse Metcalfe,Jesse Metcalfe,12
9,Kaitlyn Bristowe,27.0,0.1489066003786483,0.0995706418366517,0.0146442244385234,0.5387519871357694,False,True,29,5,2,3,5,1,False,True,Jesse Metcalfe,Jesse Metcalfe,12
10,Monica Aldama,26.0,0.0997058041787009,0.0690274250855451,0.007761402921905,0.3627922482560393,False,True,29,5,3,5,8,1,False,True,Jesse Metcalfe,Jesse Metcalfe,12
11,Nelly,24.0,0.1536941783309841,0.1304401290195602,0.0047672590124684,0.4445061658998998,False,True,29,5,5,2,7,1,False,True,Jesse Metcalfe,Jesse Metcalfe,12
12,Nev Schulman,26.0,0.1013990148448409,0.0755619432250009,0.008632893249035,0.3602913346417811,False,True,29,5,3,4,7,1,False,True,Jesse Metcalfe,Jesse Metcalfe,12
13,Skai Jackson,24.0,0.0866483557880953,0.0647921680705151,0.0050467094569518,0.3353674017758177,False,True,29,5,5,6,11,1,False,True,Jesse Metcalfe,Jesse Metcalfe,12
14,Veron Davis,21.0,0.0145354374873335,0.0101463065362553,0.000433178719363,0.0519237347311086,False,True,29,5,10,10,20,1,False,True,Jesse Metcalfe,Jesse Metcalfe,12
0,AJ McLean,27.0,0.0975742041622232,0.0754960962732133,0.0098110598881931,0.3308262084305892,False,True,29,6,1,6,7,1,False,True,Veron Davis,Veron Davis,11
4,Chrishell Stause,24.0,0.0405202978238155,0.0282455157598461,0.0043827351604444,0.1643232496419407,False,True,29,6,7,8,15,1,False,True,Veron Davis,Veron Davis,11
5,Jeannie Mai,25.0,0.0785902884651604,0.05448419176048,0.0078969310422006,0.3317990076811183,False,True,29,6,6,7,13,1,False,True,Veron Davis,Veron Davis,11
7,Johnny Weir,22.0,0.0238097192248414,0.0162670916281741,0.0011541071986212,0.091015791460337,False,True,29,6,9,10,19,1,False,True,Veron Davis,Veron Davis,11
8,Justina Machado,27.0,0.1763841042156947,0.1328562120869605,0.0187985296689708,0.5435088762011517,False,True,29,6,1,1,2,1,False,True,Veron Davis,Veron Davis,11
9,Kaitlyn Bristowe,27.0,0.1498105955151512,0.1027012505684877,0.0149480009959792,0.5276853245578305,False,True,29,6,1,3,4,1,False,True,Veron Davis,Veron Davis,11
10,Monica Aldama,27.0,0.1372017345337297,0.0965025134359738,0.0099513902823287,0.5129196277113546,False,True,29,6,1,4,5,1,False,True,Veron Davis,Veron Davis,11
11,Nelly,24.0,0.152422291648755,0.1294452654214488,0.0049302042929292,0.4378625220171149,False,True,29,6,7,2,9,1,False,True,Veron Davis,Veron Davis,11
12,Nev Schulman,26.0,0.1022888249546738,0.0729269722449523,0.0093342763589499,0.3631662279106502,False,True,29,6,5,5,10,1,False,True,Veron Davis,Veron Davis,11
13,Skai Jackson,18.0,0.0271788929986979,0.0132989350335092,0.0001028580083076,0.1392933851530782,False,True,29,6,11,9,20,1,False,True,Veron Davis,Veron Davis,11
14,Veron Davis,21.0,0.0142190464572567,0.0096437234904775,0.000479496667349,0.0512141712181222,True,True,29,6,10,11,21,1,True,True,Veron Davis,Veron Davis,11
0,AJ McLean,26.0,0.042914860570316,0.0315639535387622,0.002864743247204,0.1579446705587679,False,True,29,7,5,7,12,2,False,False,Kaitlyn Bristowe; Monica Aldama,Jeannie Mai; Monica Aldama,10
4,Chrishell Stause,26.0,0.0429049732866242,0.0295185787857878,0.0023044514707723,0.1655774311210424,False,True,29,7,5,8,13,2,False,False,Kaitlyn Bristowe; Monica Aldama,Jeannie Mai; Monica Aldama,10
5,Jeannie Mai,25.0,0.0468467421395989,0.031018655724417,0.0010295610875575,0.2193518694613043,True,True,29,7,8,6,14,2,False,False,Kaitlyn Bristowe; Monica Aldama,Jeannie Mai; Monica Aldama,10
7,Johnny Weir,27.0,0.0598957399515105,0.043226943099536,0.0056775523341711,0.2148572378787394,False,True,29,7,2,5,7,2,False,False,Kaitlyn Bristowe; Monica Aldama,Jeannie Mai; Monica Aldama,10
8,Justina Machado,26.0,0.088137231589012,0.0572796631793104,0.0029390082306057,0.3622917749040671,False,True,29,7,5,4,9,2,False,False,Kaitlyn Bristowe; Monica Aldama,Jeannie Mai; Monica Aldama,10
9,Kaitlyn Bristowe,24.0,0.034844091383903,0.0197549452284628,0.0004692868988749,0.1686391677560099,False,True,29,7,9,9,18,2,True,False,Kaitlyn Bristowe; Monica Aldama,Jeannie Mai; Monica Aldama,10
10,Monica Aldama,22.0,0.0190410323616994,0.0084848132849861,6.489443086558169e-05,0.0996407147541592,True,True,29,7,10,10,20,2,True,False,Kaitlyn Bristowe; Monica Aldama,Jeannie Mai; Monica Aldama,10
11,Nelly,27.0,0.2219478691269663,0.1976016105411568,0.0095016222141522,0.5863124713452693,False,True,29,7,2,2,4,2,False,False,Kaitlyn Bristowe; Monica Aldama,Jeannie Mai; Monica Aldama,10
12,Nev Schulman,30.0,0.3159533359879378,0.246341739521132,0.0297801024885568,0.89275174184686,False,True,29,7,1,1,2,2,False,False,Kaitlyn Bristowe; Monica Aldama,Jeannie Mai; Monica Aldama,10
13,Skai Jackson,27.0,0.1275141236024314,0.0954312440840334,0.0103032128045596,0.426735745097513,False,True,29,7,2,3,5,2,False,False,Kaitlyn Bristowe; Monica Aldama,Jeannie Mai; Monica Aldama,10
0,AJ McLean,27.0,0.0493393141398596,0.036036709450839,0.0029851800139581,0.1732970698167177,False,True,29,8,5,7,12,1,False,False,Nelly,Chrishell Stause,8
4,Chrishell Stause,27.0,0.0481508493254711,0.0341818349162762,0.0027728195380013,0.1783834256166532,True,True,29,8,5,8,13,1,False,False,Nelly,Chrishell Stause,8
7,Johnny Weir,30.0,0.1715767308292596,0.1240300943784694,0.0229342603975326,0.5995512821334059,False,True,29,8,1,3,4,1,False,False,Nelly,Chrishell Stause,8
8,Justina Machado,28.9998,0.2006845546911241,0.1616419999848309,0.0199684719072967,0.5827296882786072,False,True,29,8,3,2,5,1,False,False,Nelly,Chrishell Stause,8
9,Kaitlyn Bristowe,28.0,0.1115108265680079,0.0751110119842938,0.0083445891238553,0.4080981295376379,False,True,29,8,4,4,8,1,False,False,Nelly,Chrishell Stause,8
11,Nelly,24.0,0.0760367639570102,0.0495382708984382,0.0001532521742403,0.2798528361410337,False,True,29,8,8,6,14,1,True,False,Nelly,Chrishell Stause,8
12,Nev Schulman,30.0,0.2406901637189924,0.1961458812934145,0.0245448239050542,0.6986243778318292,False,True,29,8,1,1,2,1,False,False,Nelly,Chrishell Stause,8
13,Skai Jackson,26.9998,0.1020107967702748,0.0790001378781711,0.0044291463278817,0.3756246518220165,False,True,29,8,7,5,12,1,False,False,Nelly,Chrishell Stause,8
0,AJ McLean,24.9998,0.0337523929307237,0.0224308179406217,0.0007292233226074,0.1223378762018562,True,True,29,9,6,7,13,1,True,True,AJ McLean,AJ McLean,7
7,Johnny Weir,30.0,0.1567509698715545,0.1153429638978909,0.0189816393089511,0.5400255479004117,False,True,29,9,1,4,5,1,False,True,AJ McLean,AJ McLean,7
8,Justina Machado,25.9998,0.09005266752353,0.0537450942936404,0.002140848394339,0.4053656106157342,False,True,29,9,5,6,11,1,False,True,AJ McLean,AJ McLean,7
9,Kaitlyn Bristowe,30.0,0.240512067016694,0.1808224465577755,0.0251348896336825,0.7464972621941456,False,True,29,9,1,1,2,1,False,True,AJ McLean,AJ McLean,7
11,Nelly,24.0,0.1039694519294852,0.0758901893134659,0.0003762067165002,0.352700862366899,False,True,29,9,7,5,12,1,False,True,AJ McLean,AJ McLean,7
12,Nev Schulman,28.9998,0.1579522177812164,0.1244216952543247,0.0130498556191773,0.5020415357349699,False,True,29,9,3,3,6,1,False,True,AJ McLean,AJ McLean,7
13,Skai Jackson,28.9998,0.2170102329467959,0.1832350119269995,0.0206945513315395,0.6035649532604139,False,True,29,9,3,2,5,1,False,True,AJ McLean,AJ McLean,7
7,Johnny Weir,28.5,0.04414587014408,0.0319916333951079,0.0014225567525105,0.1710001200665801,True,True,29,10,4,6,10,2,True,False,Johnny Weir; Nelly,Johnny Weir; Skai Jackson,6
8,Justina Machado,29.0,0.1413218059504809,0.1002557645996323,0.0063591319845951,0.5319266518914865,False,True,29,10,3,3,6,2,False,False,Johnny Weir; Nelly,Johnny Weir; Skai Jackson,6
9,Kaitlyn Bristowe,30.0,0.3055619875697406,0.2373279109159255,0.0307428397658548,0.8330939884530104,False,True,29,10,1,1,2,2,False,False,Johnny Weir; Nelly,Johnny Weir; Skai Jackson,6
11,Nelly,28.0,0.1268326209644171,0.0914753540029771,0.0005197276756789,0.4207531900961295,False,True,29,10,6,4,10,2,True,False,Johnny Weir; Nelly,Johnny Weir; Skai Jackson,6
12,Nev Schulman,30.0,0.2831849294789267,0.2357505409926417,0.0258874530957867,0.7994381888273875,False,True,29,10,1,2,3,2,False,False,Johnny Weir; Nelly,Johnny Weir; Skai Jackson,6
13,Skai Jackson,28.5,0.0989527858923544,0.0707533950787763,0.0023573356921936,0.3796076612103801,True,True,29,10,4,5,9,2,False,False,Johnny Weir; Nelly,Johnny Weir; Skai Jackson,6
0,Amanda Kloots,28.0,0.1335697276712858,0.095947216746125,0.0129173447825342,0.5084439226331066,False,True,30,1,2,2,4,0,False,True,,,15
1,Brian Austin Green,24.0,0.0415567193633231,0.0347421651127594,0.0041313271504206,0.1205157716336792,False,True,30,1,9,10,19,0,False,True,,,15
2,Christine Chiu,25.0,0.0171817233488884,0.0122225418032505,0.001791819099381,0.0580584470412088,False,True,30,1,7,14,21,0,False,True,,,15
3,Cody Rigsby,24.0,0.1276534328107355,0.1057290987378878,0.0060233206399934,0.3946545507658276,False,True,30,1,9,3,12,0,False,True,,,15
4,Iman Shumpert,21.0,0.0771156519689774,0.0560975062063095,0.0011711021113597,0.2804629478882862,False,True,30,1,14,5,19,0,False,True,,,15
5,Jimmie Allen,22.0,0.0312373131370584,0.024094268819133,0.0015307936489254,0.1076691053472706,False,True,30,1,13,13,26,0,False,True,,,15
6,JoJo Siwa,29.0,0.1672067021372583,0.1299078083314709,0.0166389355523421,0.5447716712830336,False,True,30,1,1,1,2,0,False,True,,,15
7,Kenya Moore,26.0,0.0619743185431568,0.0432045208991213,0.0076186095275596,0.2618753062429761,False,True,30,1,5,6,11,0,False,True,,,15
8,Martin Kove,13.0,0.0047038187615202,0.0026882635700719,6.456775159571173e-06,0.020583498821526,False,True,30,1,15,15,30,0,False,True,,,15
9,Matt James,24.0,0.0410236120668852,0.0314394017317184,0.0040883478820496,0.1251015647853356,False,True,30,1,9,11,20,0,False,True,,,15
10,Melanie C,27.0,0.0343680604905928,0.023101998926697,0.0049205223763311,0.13893079589203,False,True,30,1,4,12,16,0,False,True,,,15
11,Melora Hardin,26.0,0.0545077659366015,0.0396339719984049,0.0070010264178219,0.1974988673211645,False,True,30,1,5,7,12,0,False,True,,,15
12,"Mike ""The Miz"" Mizanin",24.0,0.0480255288708888,0.0371151035060927,0.0041599556552696,0.1440163283150282,False,True,30,1,9,9,18,0,False,True,,,15
13,Olivia Jade,25.0,0.0488047929896811,0.0346043130958947,0.0044653128530125,0.1763305934527222,False,True,30,1,7,8,15,0,False,True,,,15
14,Suni Lee,28.0,0.111070831903146,0.0779823630283172,0.0128017155605092,0.4567790673611809,False,True,30,1,2,4,6,0,False,True,,,15
0,Amanda Kloots,32.0,0.2075065608668621,0.1475711959083661,0.018927283791825,0.6929738671699126,False,True,30,2,1,1,2,1,False,True,Martin Kove,Martin Kove,15
1,Brian Austin Green,23.0,0.0261726859517594,0.0221721612442952,0.0010279315819139,0.0803462672349445,False,True,30,2,13,12,25,1,False,True,Martin Kove,Martin Kove,15
2,Christine Chiu,24.0,0.0098168779021737,0.0074575174327933,0.0006044454344881,0.0339233277658412,False,True,30,2,10,14,24,1,False,True,Martin Kove,Martin Kove,15
3,Cody Rigsby,24.0,0.0994136975467202,0.0784065845008087,0.0023577149883167,0.3376891075244334,False,True,30,2,10,4,14,1,False,True,Martin Kove,Martin Kove,15
4,Iman Shumpert,25.0,0.1119608435824104,0.0912918944291267,0.0037274690115499,0.3821006606053188,False,True,30,2,9,3,12,1,False,True,Martin Kove,Martin Kove,15
5,Jimmie Allen,27.0,0.0593113039191459,0.0473329201490103,0.0057035778862816,0.2021445029014618,False,True,30,2,5,6,11,1,False,True,Martin Kove,Martin Kove,15
6,JoJo Siwa,31.0,0.1627989015052458,0.1249410036312628,0.0156258748220796,0.5329385793494058,False,True,30,2,2,2,4,1,False,True,Martin Kove,Martin Kove,15
7,Kenya Moore,24.0,0.0290972760977993,0.0195762883259968,0.0018184282971796,0.1206550410269986,False,True,30,2,10,11,21,1,False,True,Martin Kove,Martin Kove,15
8,Martin Kove,15.0,0.0055619000845058,0.0033695270871051,9.22890239078311e-06,0.0243012815284179,True,True,30,2,15,15,30,1,True,True,Martin Kove,Martin Kove,15
9,Matt James,22.0,0.022769201214432,0.0163159876485506,0.0004922837931247,0.0751072720902926,False,True,30,2,14,13,27,1,False,True,Martin Kove,Martin Kove,15
10,Melanie C,30.0,0.0456029708721061,0.0282366837024922,0.0057480392164784,0.2012136543394874,False,True,30,2,3,10,13,1,False,True,Martin Kove,Martin Kove,15
11,Melora Hardin,27.0,0.0460073615062861,0.0328873414951062,0.0051218882063017,0.1696190697477156,False,True,30,2,5,9,14,1,False,True,Martin Kove,Martin Kove,15
12,"Mike ""The Miz"" Mizanin",26.0,0.0510791596578862,0.0402291117009823,0.0039005895334573,0.1603926343889067,False,True,30,2,8,8,16,1,False,True,Martin Kove,Martin Kove,15
13,Olivia Jade,27.0,0.0512831184709911,0.0368880455051967,0.0044113826441553,0.190292851144408,False,True,30,2,5,7,12,1,False,True,Martin Kove,Martin Kove,15
14,Suni Lee,28.0,0.0716181408216751,0.0486871056468477,0.0064714890064403,0.289809685299951,False,True,30,2,4,5,9,1,False,True,Martin Kove,Martin Kove,15
0,Amanda Kloots,24.0,0.1894314044167082,0.1408670277208563,0.0186227663816836,0.648206574708228,False,True,30,3,1,1,2,1,False,False,Brian Austin Green,Christine Chiu,14
1,Brian Austin Green,19.0,0.0209454802907416,0.0170449959914438,0.0002642264695797,0.0666311166226836,False,True,30,3,12,13,25,1,True,False,Brian Austin Green,Christine Chiu,14
2,Christine Chiu,21.0,0.0132648017785506,0.0097856314002412,0.0009666831988234,0.0440605597833713,True,True,30,3,7,14,21,1,False,False,Brian Austin Green,Christine Chiu,14
3,Cody Rigsby,18.0,0.0533522553104562,0.0366013038975609,0.0001362926567444,0.2334397761867881,False,True,30,3,14,7,21,1,False,False,Brian Austin Green,Christine Chiu,14
4,Iman Shumpert,19.0,0.0706321722667506,0.0493249887504452,0.0004372677433399,0.2691547844179796,False,True,30,3,12,5,17,1,False,False,Brian Austin Green,Christine Chiu,14
5,Jimmie Allen,20.0,0.0321045297184593,0.0242828922223171,0.0008519200189454,0.1138120816759584,False,True,30,3,10,10,20,1,False,False,Brian Austin Green,Christine Chiu,14
6,JoJo Siwa,24.0,0.1894240111858577,0.1500675039775413,0.0179768765278598,0.610816557295257,False,True,30,3,1,2,3,1,False,False,Brian Austin Green,Christine Chiu,14
7,Kenya Moore,21.0,0.0390739380630698,0.0260020857694619,0.0027185533914089,0.1628273019908003,False,True,30,3,7,9,16,1,False,False,Brian Austin Green,Christine Chiu,14
9,Matt James,20.0,0.0296502648918931,0.0217556028836793,0.0008004562444087,0.0926247238143908,False,True,30,3,10,11,21,1,False,False,Brian Austin Green,Christine Chiu,14
10,Melanie C,22.0,0.0235091961816276,0.0185708207866584,0.0037300065573972,0.0823900779252667,False,True,30,3,5,12,17,1,False,False,Brian Austin Green,Christine Chiu,14
11,Melora Hardin,23.0,0.0786964421889634,0.0568397371739287,0.0106753825693189,0.2872201231569803,False,True,30,3,4,4,8,1,False,False,Brian Austin Green,Christine Chiu,14
12,"Mike ""The Miz"" Mizanin",22.0,0.0699220004946517,0.0537766747164571,0.0066013209235773,0.2146781354447385,False,True,30,3,5,6,11,1,False,False,Brian Austin Green,Christine Chiu,14
13,Olivia Jade,24.0,0.1448518045942372,0.0979824186134553,0.0140308962949068,0.5149216718910872,False,True,30,3,1,3,4,1,False,False,Brian Austin Green,Christine Chiu,14
